ProductID,ProductName,Color,ModelDescription,FabricDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,Año,Mes,Mes/Año
4112,XL-B46,Sin definir,B,46,Briefs,Women's Panties,Underwear,365.0,XL,Dozen,In Production,2006-03-14,4.1,2006,3,3/2006
4113,S-B46E,Sin definir,B,46,Briefs,Women's Panties,Underwear,285.0,S,Dozen,In Production,2006-03-14,3.4,2006,3,3/2006
4114,M-B46T,Sin definir,B,46,Briefs,Women's Panties,Underwear,325.0,M,Dozen,In Production,2006-03-14,3.8,2006,3,3/2006
4115,S-B46T,Sin definir,B,46,Briefs,Women's Panties,Underwear,295.0,S,Dozen,In Production,2006-03-14,3.5,2006,3,3/2006
4117,L-B41,Sin definir,B,41,Briefs,Women's Panties,Underwear,355.0,L,Dozen,In Production,2006-03-14,4.2,2006,3,3/2006
4118,M-B41,Sin definir,B,41,Briefs,Women's Panties,Underwear,320.0,M,Dozen,In Production,2006-03-14,3.9,2006,3,3/2006
4119,S-B41,Sin definir,B,41,Briefs,Women's Panties,Underwear,290.0,S,Dozen,In Production,2006-03-14,3.6,2006,3,3/2006
4120,XL-B41,Sin definir,B,41,Briefs,Women's Panties,Underwear,390.0,XL,Dozen,In Production,2006-03-15,4.5,2006,3,3/2006
4121,L-B41S,Sin definir,B,41,Briefs,Women's Panties,Underwear,320.0,L,Dozen,In Production,2006-03-15,4.5,2006,3,3/2006
4122,M-B41S,Sin definir,B,41,Briefs,Women's Panties,Underwear,295.0,M,Dozen,In Production,2006-03-15,4.2,2006,3,3/2006
4123,S-B41S,Sin definir,B,41,Briefs,Women's Panties,Underwear,275.0,S,Dozen,In Production,2006-03-15,3.9,2006,3,3/2006
4124,XL-B41S,Sin definir,B,41,Briefs,Women's Panties,Underwear,355.0,XL,Dozen,In Production,2006-03-15,4.8,2006,3,3/2006
4125,L-B46P,Sin definir,B,46,Briefs,Women's Panties,Underwear,330.0,L,Dozen,In Production,2006-03-15,4.1,2006,3,3/2006
4126,M-B46P,Sin definir,B,46,Briefs,Women's Panties,Underwear,325.0,M,Dozen,In Production,2006-03-15,3.8,2006,3,3/2006
4127,XL-B46P,Sin definir,B,46,Briefs,Women's Panties,Underwear,395.0,XL,Dozen,In Production,2006-03-15,4.4,2006,3,3/2006
4128,XL-K452S,Sin definir,K,452,Briefs,Women's Panties,Underwear,510.0,XL,Dozen,In Production,2006-03-15,3.7,2006,3,3/2006
4129,L-BS4687,Sin definir,BS,4687,Briefs,Women's Panties,Underwear,295.0,L,Dozen,In Production,2006-03-15,6.3,2006,3,3/2006
4130,L-BS41,Sin definir,BS,41,Briefs,Women's Panties,Underwear,315.0,L,Dozen,In Production,2006-03-15,5.1,2006,3,3/2006
4131,M-BS41,Sin definir,BS,41,Briefs,Women's Panties,Underwear,295.0,M,Dozen,In Production,2006-03-15,4.8,2006,3,3/2006
4132,S-BS41,Sin definir,BS,41,Briefs,Women's Panties,Underwear,270.0,S,Dozen,In Production,2006-03-15,4.5,2006,3,3/2006
4133,L-BS41S,Sin definir,BS,41,Briefs,Women's Panties,Underwear,305.0,L,Dozen,In Production,2006-03-15,5.4,2006,3,3/2006
4134,M-BS41S,Sin definir,BS,41,Briefs,Women's Panties,Underwear,275.0,M,Dozen,In Production,2006-03-15,5.1,2006,3,3/2006
4135,S-BS41S,Sin definir,BS,41,Briefs,Women's Panties,Underwear,265.0,S,Dozen,In Production,2006-03-15,4.8,2006,3,3/2006
4136,L-BS55,Sin definir,BS,55,Briefs,Women's Panties,Underwear,310.0,L,Dozen,In Production,2006-03-15,5.1,2006,3,3/2006
4137,S-B4602S,Sin definir,B,4602,Briefs,Women's Panties,Underwear,280.0,S,Dozen,In Production,2006-03-15,6.0,2006,3,3/2006
4138,XL-M946S,Sin definir,M,946,Briefs,Women's Panties,Underwear,505.0,XL,Dozen,In Production,2006-03-15,5.6,2006,3,3/2006
4139,XL-M946T,Sin definir,M,946,Briefs,Women's Panties,Underwear,510.0,M,Dozen,In Production,2006-03-15,5.2,2006,3,3/2006
4140,L-BX4668A,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4141,M-BX4668A,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,65.0,M,Single Unit,In Production,2006-03-15,0.95,2006,3,3/2006
4142,XL-BX4668A,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4143,L-BX4668SA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,80.0,L,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4144,XL-BX4668SA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4145,L-BX4668CA,Sin definir,BX,4668,Boxers,Women's Panties,Underwear,80.0,L,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4146,M-BX4668CA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,70.0,M,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4147,XL-BX4668CA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4148,L-BX4668KA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4149,XL-BX4668KA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,85.0,XL,Dozen,In Production,2006-03-15,1.3,2006,3,3/2006
4150,L-BX46E,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4151,M-BX46E,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,M,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4152,XL-BX46E,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4153,L-BX46CE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4154,M-BX46CE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4155,XL-BX46CE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4156,L-BX46SE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4157,M-BX46SE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4158,XL-BX46SE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4159,L-BX46KE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,L,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4160,M-BX46KE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4161,XL-BX46KE,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4162,L-BX46K,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,L,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4163,M-BX46K,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4164,XL-BX46K,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4165,L-BX46SK,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,L,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4166,M-BX46SK,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,M,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4167,XL-BX46SK,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,95.0,XL,Single Unit,In Production,2006-03-15,1.5,2006,3,3/2006
4168,LXL-ATL4667,Sin definir,ATL,4667,Undershirts,Women's Undershirts,Underwear,725.0,L-XL,Dozen,In Production,2006-03-15,7.0,2006,3,3/2006
4169,SM-ATL4667,Sin definir,ATL,4667,Undershirts,Women's Undershirts,Underwear,635.0,S-M,Dozen,In Production,2006-03-15,6.5,2006,3,3/2006
4170,LXL-ATL4641,Sin definir,ATL,4641,Undershirts,Women's Undershirts,Underwear,700.0,L-XL,Dozen,In Production,2006-03-15,7.0,2006,3,3/2006
4171,SM-ATL4661,Sin definir,ATL,4661,Undershirts,Women's Undershirts,Underwear,745.0,S-M,Dozen,In Production,2006-03-15,7.5,2006,3,3/2006
4172,SM-ATL4641S,Sin definir,ATL,4641,Undershirts,Women's Undershirts,Underwear,680.0,S-M,Dozen,In Production,2006-03-15,7.0,2006,3,3/2006
4173,LXL-ATL4690,Sin definir,ATL,4690,Undershirts,Women's Undershirts,Underwear,690.0,L-XL,Dozen,In Production,2006-03-15,8.0,2006,3,3/2006
4174,SM-ATL4690,Sin definir,ATL,4690,Undershirts,Women's Undershirts,Underwear,620.0,S-M,Dozen,In Production,2006-03-15,7.5,2006,3,3/2006
4175,LXL-FAV4690,Sin definir,FAV,4690,Undershirts,Women's Undershirts,Underwear,965.0,L-XL,Dozen,In Production,2006-03-15,10.5,2006,3,3/2006
4176,S-B4689D,Sin definir,B,4689,Briefs,Women's Panties,Underwear,215.0,S,Dozen,In Production,2006-03-15,4.0,2006,3,3/2006
4177,XL-B4689D,Sin definir,B,4689,Briefs,Women's Panties,Underwear,315.0,XL,Dozen,In Production,2006-03-15,4.9,2006,3,3/2006
4178,S-BX34F,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,75.0,S,Single Unit,In Production,2006-03-15,0.9,2006,3,3/2006
4180,L-BX34F,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,90.0,L,Dozen,In Production,2006-03-15,1.1,2006,3,3/2006
4181,XL-BX34F,Sin definir,BX,34,Boxers,Women's Panties,Underwear,95.0,XL,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4182,XXL-BX34F,Sin definir,BX,34,Boxers,Women's Panties,Underwear,110.0,XXL,Dozen,In Production,2006-03-15,1.3,2006,3,3/2006
4183,S-BX46H,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,55.0,S,Single Unit,In Production,2006-03-15,1.05,2006,3,3/2006
4184,M-BX46H,Sin definir,BX,46,Briefs,Men's Briefs,Underwear,65.0,M,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4185,L-BX46H,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,L,Dozen,In Production,2006-03-15,1.15,2006,3,3/2006
4186,XL-BX46H,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,80.0,XL,Single Unit,In Production,2006-03-15,1.25,2006,3,3/2006
4187,S-BX46CH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4188,M-BX46CH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4189,L-BX46CH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,L,Single Unit,In Production,2006-03-15,1.25,2006,3,3/2006
4190,XL-BX46CH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.35,2006,3,3/2006
4191,S-BX46SH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.15,2006,3,3/2006
4192,M-BX46SH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,75.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4193,L-BX46SH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,80.0,L,Single Unit,In Production,2006-03-15,1.25,2006,3,3/2006
4194,XL-BX46SH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.35,2006,3,3/2006
4195,S-BX46KH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.15,2006,3,3/2006
4196,M-BX46KH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,M,Single Unit,In Production,2006-03-15,1.2,2006,3,3/2006
4197,L-BX46KH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,80.0,L,Single Unit,In Production,2006-03-15,1.25,2006,3,3/2006
4198,XL-BX46KH,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,85.0,XL,Single Unit,In Production,2006-03-15,1.35,2006,3,3/2006
4199,SM-FAV86,Sin definir,FAV,86,Undershirts,Women's Undershirts,Underwear,935.0,M,Dozen,In Production,2006-03-15,8.5,2006,3,3/2006
4200,LXL-FAV86,Sin definir,FAV,86,Undershirts,Women's Undershirts,Underwear,1030.0,L-XL,Dozen,In Production,2006-03-15,10.0,2006,3,3/2006
4202,S-BS86,Sin definir,BS,86,Briefs,Women's Panties,Underwear,265.0,S,Dozen,In Production,2006-03-15,4.5,2006,3,3/2006
4203,M-BS86,Sin definir,BS,86,Briefs,Women's Panties,Underwear,295.0,M,Dozen,In Production,2006-03-15,4.8,2006,3,3/2006
4204,L-BS86,Sin definir,BS,86,Briefs,Women's Panties,Underwear,315.0,L,Dozen,In Production,2006-03-15,5.1,2006,3,3/2006
4206,XL-K40,Sin definir,K,40,Briefs,Women's Panties,Underwear,480.0,XL,Dozen,In Production,2006-03-15,4.4,2006,3,3/2006
4207,XXL-K40,Sin definir,K,40,Briefs,Women's Panties,Underwear,510.0,XXL,Dozen,In Production,2006-03-15,4.7,2006,3,3/2006
4208,3XL-K40,Sin definir,K,40,Briefs,Women's Panties,Underwear,580.0,3XL,Dozen,In Production,2006-03-15,5.0,2006,3,3/2006
4209,S-BX34C,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,65.0,S,Dozen,In Production,2006-03-15,0.9,2006,3,3/2006
4210,XXL-BX34C,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,100.0,XXL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4211,S-SLP4668I,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2006-03-15,0.6,2006,3,3/2006
4212,S-SLP4668SI,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2005-03-15,0.65,2005,3,3/2005
4213,M-SLP4668I,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,50.0,M,Single Unit,In Production,2006-03-15,0.65,2006,3,3/2006
4214,M-SLP4668SI,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,50.0,M,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4215,L-SLP4668I,Sin definir,SLP,4668,Slips,Men's Undershirts,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4216,L-SLP4668SI,Sin definir,SLP,4668,Briefs,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4217,XL-SLP4668I,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,55.0,XL,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4218,XL-SLP4668SI,Sin definir,SLP,4668,Slips,Men's Briefs,Underwear,60.0,XL,Single Unit,In Production,2006-03-15,0.8,2006,3,3/2006
4220,S-E46D,Sin definir,E,46,Briefs,Women's Panties,Underwear,235.0,S,Dozen,In Production,2006-03-15,3.5,2006,3,3/2006
4221,S-E46SD,Sin definir,E,46,Briefs,Women's Panties,Underwear,250.0,S,Dozen,In Production,2006-03-15,3.8,2006,3,3/2006
4222,M-E46D,Sin definir,E,46,Briefs,Women's Panties,Underwear,265.0,M,Dozen,In Production,2006-03-15,3.8,2006,3,3/2006
4223,M-E46SD,Sin definir,E,46,Briefs,Women's Panties,Underwear,275.0,M,Dozen,In Production,2006-03-15,4.1,2006,3,3/2006
4225,L-E46D,Sin definir,E,46,Briefs,Women's Panties,Underwear,280.0,L,Dozen,In Production,2006-03-15,4.1,2006,3,3/2006
4227,M-E46KD,Sin definir,E,46,Briefs,Men's Briefs,Underwear,265.0,M,Dozen,In Production,2006-03-15,4.1,2006,3,3/2006
4228,L-E46SD,Sin definir,E,46,Briefs,Women's Panties,Underwear,295.0,L,Dozen,In Production,2006-03-15,4.4,2006,3,3/2006
4229,XL-E46D,Sin definir,E,46,Briefs,Women's Panties,Underwear,325.0,XL,Dozen,In Production,2006-03-15,4.4,2006,3,3/2006
4230,XL-E46SD,Sin definir,E,46,Briefs,Women's Panties,Underwear,360.0,XL,Dozen,In Production,2006-03-15,4.7,2006,3,3/2006
4231,S-TE46,Sin definir,TE,46,Thongs,Women's Panties,Underwear,155.0,S,Dozen,In Production,2006-03-15,3.1,2006,3,3/2006
4232,S-TE46S,Sin definir,TE,46,Thongs,Women's Panties,Underwear,170.0,S,Dozen,In Production,2006-03-15,3.3,2006,3,3/2006
4233,M-TE46,Sin definir,TE,46,Thongs,Women's Panties,Underwear,180.0,M,Dozen,In Production,2006-03-15,3.3,2006,3,3/2006
4234,M-TE46S,Sin definir,TE,46,Thongs,Women's Panties,Underwear,180.0,M,Dozen,In Production,2006-03-15,3.5,2006,3,3/2006
4235,M-TE46K,Sin definir,TE,46,Thongs,Women's Panties,Underwear,185.0,M,Dozen,In Production,2006-03-15,3.5,2006,3,3/2006
4236,L-TE46,Sin definir,TE,46,Thongs,Women's Panties,Underwear,190.0,L,Dozen,In Production,2006-03-15,3.5,2006,3,3/2006
4237,L-TE46K,Sin definir,TE,46,Thongs,Women's Panties,Underwear,195.0,L,Dozen,In Production,2006-03-15,3.7,2006,3,3/2006
4238,XXL-S46T,Sin definir,S,46,Briefs,Women's Panties,Underwear,425.0,XXL,Dozen,In Production,2006-03-15,5.2,2006,3,3/2006
4239,XXL-S46S,Sin definir,S,46,Briefs,Women's Panties,Underwear,435.0,XXL,Dozen,In Production,2006-03-15,5.4,2006,3,3/2006
4240,S-BX4668A,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,65.0,S,Dozen,In Production,2006-03-15,0.9,2006,3,3/2006
4241,S-BX4668SA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,65.0,S,Dozen,In Production,2006-03-15,1.0,2006,3,3/2006
4243,S-BX4668CA,Sin definir,BX,4668,Boxers,Men's Briefs,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.0,2006,3,3/2006
4244,S-BX4668KA,Sin definir,BX,4668,Thongs,Women's Panties,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.0,2006,3,3/2006
4245,M-BX4668KA,Sin definir,BX,4668,Thongs,Women's Panties,Underwear,75.0,M,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4246,S-B4616,Sin definir,B,4616,Briefs,Women's Panties,Underwear,245.0,S,Dozen,In Production,2006-03-15,5.5,2006,3,3/2006
4247,L-S4602PV,Sin definir,S,4602,Briefs,Women's Panties,Underwear,445.0,S,Dozen,In Production,2006-03-15,6.9,2006,3,3/2006
4248,M-ERK30,Sin definir,ERK,30,Briefs,Men's Briefs,Underwear,490.0,M,Dozen,In Production,2006-03-15,3.5,2006,3,3/2006
4249,L-ERK30,Sin definir,ERK,30,Briefs,Men's Briefs,Underwear,275.0,L,Dozen,In Production,2006-03-15,3.8,2006,3,3/2006
4250,L-B4690D,Sin definir,B,4690,Briefs,Women's Panties,Underwear,280.0,L,Dozen,In Production,2006-03-15,4.5,2006,3,3/2006
4251,S-AH44D,Sin definir,AH,44,Briefs,Women's Panties,Underwear,250.0,S,Dozen,Out of Production,2006-03-15,3.5,2006,3,3/2006
4254,M-AH44D,Sin definir,AH,44,Briefs,Women's Panties,Underwear,270.0,M,Dozen,Out of Production,2006-03-15,3.8,2006,3,3/2006
4255,L-TLL46,Sin definir,TLL,46,Thongs,Women's Panties,Underwear,200.0,L,Dozen,In Production,2006-03-15,3.7,2006,3,3/2006
4258,XL-TB41,Sin definir,TB,41,Thongs,Women's Panties,Underwear,205.0,XL,Dozen,In Production,2006-03-15,3.8,2006,3,3/2006
4259,XL-TB41S,Sin definir,TB,41,Thongs,Women's Panties,Underwear,205.0,XL,Dozen,In Production,2006-03-15,4.0,2006,3,3/2006
4260,L-B46SDCB,Sin definir,B,46,Briefs,Women's Panties,Underwear,335.0,L,Dozen,In Production,2006-03-15,5.6,2006,3,3/2006
4261,M-BS46CB,Sin definir,BS,46,Briefs,Women's Panties,Underwear,325.0,M,Dozen,In Production,2006-03-15,6.0,2006,3,3/2006
4262,M-B4619S,Sin definir,B,4619,Briefs,Women's Panties,Underwear,285.0,M,Dozen,In Production,2006-03-15,5.3,2006,3,3/2006
4263,L-B4619S,Sin definir,B,4619,Briefs,Women's Panties,Underwear,290.0,L,Dozen,In Production,2006-03-15,5.6,2006,3,3/2006
4264,XL-B4619S,Sin definir,B,4619,Briefs,Women's Panties,Underwear,340.0,XL,Dozen,In Production,2006-03-15,5.9,2006,3,3/2006
4265,S-TS46,Sin definir,TS,46,Thongs,Women's Panties,Underwear,285.0,S,Dozen,Out of Production,2006-03-15,5.0,2006,3,3/2006
4266,M-TS46,Sin definir,TS,46,Thongs,Women's Panties,Underwear,295.0,M,Dozen,Out of Production,2006-03-15,5.3,2006,3,3/2006
4267,L-TS46,Sin definir,TS,46,Thongs,Women's Panties,Underwear,330.0,L,Dozen,Out of Production,2006-03-15,5.6,2006,3,3/2006
4268,S-TS46S,Sin definir,TS,46,Thongs,Women's Panties,Underwear,305.0,S,Dozen,Out of Production,2006-03-15,5.3,2006,3,3/2006
4269,M-TS46S,Sin definir,TS,46,Thongs,Women's Panties,Underwear,330.0,M,Dozen,Out of Production,2006-03-15,5.6,2006,3,3/2006
4270,L-TS46S,Sin definir,TS,46,Thongs,Women's Panties,Underwear,345.0,L,Dozen,Out of Production,2006-03-15,5.9,2006,3,3/2006
4271,S-BX46F,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,S,Dozen,In Production,2006-03-15,0.9,2006,3,3/2006
4272,M-BX46F,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,M,Dozen,In Production,2006-03-15,1.0,2006,3,3/2006
4273,XL-BX46F,Sin definir,BX,46,Boxers,Women's Panties,Underwear,85.0,XL,Dozen,In Production,2006-03-15,1.2,2006,3,3/2006
4274,XXL-BX46F,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XXL,Dozen,In Production,2006-03-15,1.3,2006,3,3/2006
4275,S-BX46SF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,70.0,S,Dozen,In Production,2006-03-15,1.0,2006,3,3/2006
4276,M-BX46SF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,80.0,M,Single Unit,In Production,2006-03-15,1.1,2006,3,3/2006
4277,XL-BX46SF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4278,XXL-BX46SF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,105.0,XXL,Single Unit,In Production,2005-03-15,1.4,2005,3,3/2005
4279,S-BX46CF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,65.0,S,Single Unit,In Production,2006-03-15,1.0,2006,3,3/2006
4280,L-BX46CF,Sin definir,BX,46,Thongs,Men's Briefs,Underwear,85.0,L,Single Unit,In Production,2005-03-15,1.2,2005,3,3/2005
4281,XL-BX46CF,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,90.0,XL,Single Unit,In Production,2006-03-15,1.3,2006,3,3/2006
4282,XXL-BX46CF,Sin definir,BX,46,Thongs,Men's Briefs,Underwear,100.0,XXL,Single Unit,In Production,2006-03-15,1.4,2006,3,3/2006
4283,S-SLP46K,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2006-03-15,0.6,2006,3,3/2006
4284,S-SLP46SK,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2005-03-15,0.65,2005,3,3/2005
4285,S-SLP46CK,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Dozen,In Production,2006-03-15,0.65,2006,3,3/2006
4286,M-SLP46K,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,50.0,M,Dozen,In Production,2006-03-15,0.65,2006,3,3/2006
4287,L-SLP46K,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4288,L-SLP46SK,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4289,L-SLP46CK,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4290,XL-SLP46K,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,XL,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4291,XL-SLP46SK,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,60.0,XL,Single Unit,In Production,2006-03-15,0.8,2006,3,3/2006
4292,S-SLP46I,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2006-03-15,0.6,2006,3,3/2006
4293,S-SLP46SI,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2006-03-15,0.65,2006,3,3/2006
4294,S-SLP46CI,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,45.0,S,Single Unit,In Production,2006-03-15,0.65,2006,3,3/2006
4295,M-SLP46I,Sin definir,SLP,46,Boxers,Men's Briefs,Underwear,50.0,M,Single Unit,In Production,2006-03-15,0.65,2006,3,3/2006
4296,M-SLP46SI,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,50.0,M,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4297,M-SLP46CI,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,50.0,M,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4298,L-SLP46I,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.7,2006,3,3/2006
4299,L-SLP46SI,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,L,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4300,XL-SLP46I,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,XL,Single Unit,In Production,2006-03-15,0.75,2006,3,3/2006
4301,3XL-S4602SV,Sin definir,S,4602,Thongs,Men's Briefs,Underwear,670.0,3XL,Single Unit,In Production,2006-03-15,8.4,2006,3,3/2006
